filetype,size,duration,bitrate
video/msvideo,73569850,3300080,173458
video/msvideo,73569850,3300080,173458
video/msvideo,66780876,3000120,173192
video/msvideo,66780876,3000120,173192
video/msvideo,66742344,3000040,173093
video/msvideo,66742344,3000040,173093
video/msvideo,73250070,3300080,172672
video/msvideo,73250070,3300080,172672
video/msvideo,73110210,3299920,172328
video/msvideo,73110210,3299920,172328
video/msvideo,72814826,3300120,171614
video/msvideo,72814826,3300120,171614
video/msvideo,72648822,3300160,171219
video/msvideo,72648822,3300160,171219
video/msvideo,72511432,3300040,170883
video/msvideo,72511432,3300040,170883
video/msvideo,230161270,10500800,170448
video/msvideo,230161270,10500800,170448
video/msvideo,65687440,3000400,170249
video/msvideo,65687440,3000400,170249
video/msvideo,65621684,2999960,170090
video/msvideo,65621684,2999960,170090
video/msvideo,72132080,3299920,169969
video/msvideo,72132080,3299920,169969
video/msvideo,71866964,3300040,169326
video/msvideo,71866964,3300040,169326
video/msvideo,71701130,3300000,168924
video/msvideo,71701130,3300000,168924
video/msvideo,312769200,14401160,168877
video/msvideo,312769200,14401160,168877
video/msvideo,71509898,3300160,168455
video/msvideo,71509898,3300160,168455
video/msvideo,312035074,14400160,168455
video/msvideo,312035074,14400160,168455
video/msvideo,71425338,3300080,168248
video/msvideo,71425338,3300080,168248
video/msvideo,64729040,3000120,167707
video/msvideo,71194590,3300040,167689
video/msvideo,71194590,3300040,167689
video/msvideo,64675444,3000000,167605
video/msvideo,64675444,3000000,167605
video/msvideo,71049194,3300040,167340
video/msvideo,71049194,3300040,167340
video/msvideo,70999032,3300120,167211
video/msvideo,70999032,3300120,167211
video/msvideo,64478988,3000040,167053
video/msvideo,64478988,3000040,167053
video/msvideo,70741294,3300160,166586
video/msvideo,70741294,3300160,166586
video/msvideo,64275008,3000040,166552
video/msvideo,64275008,3000040,166552
video/msvideo,70640676,3300040,166354
video/msvideo,70640676,3300040,166354
video/msvideo,70541576,3300040,166108
video/msvideo,70541576,3300040,166108
video/msvideo,64035434,3000120,165854
video/msvideo,64035434,3000120,165854
video/msvideo,70411502,3300040,165800
video/msvideo,70411502,3300040,165800
video/msvideo,307121724,14400240,165721
video/msvideo,307121724,14400240,165721
video/msvideo,63920232,3000040,165552
video/msvideo,63920232,3000040,165552
video/msvideo,223539992,10500120,165446
video/msvideo,223539992,10500120,165446
video/msvideo,70216296,3300120,165315
video/msvideo,70216296,3300120,165315
video/msvideo,63566728,3000080,164640
video/msvideo,63566728,3000080,164640
video/msvideo,63535554,3000040,164526
video/msvideo,63535554,3000040,164526
video/msvideo,137218246,6486880,164328
video/msvideo,137218246,6486880,164328
video/msvideo,69796186,3300120,164297
video/msvideo,69796186,3300120,164297
video/msvideo,63438428,3000080,164271
video/msvideo,63438428,3000080,164271
video/msvideo,228028464,10800640,164030
video/msvideo,228028464,10800640,164030
video/msvideo,69503228,3300040,163590
video/msvideo,69503228,3300040,163590
video/msvideo,69440292,3300080,163438
video/msvideo,69440292,3300080,163438
video/msvideo,69354524,3300120,163226
video/msvideo,69354524,3300120,163226
video/msvideo,69182924,3300040,162814
video/msvideo,69182924,3300040,162814
video/msvideo,69127310,3300000,162687
video/msvideo,69127310,3300000,162687
video/msvideo,68961026,3299880,162273
video/msvideo,68961026,3299880,162273
video/msvideo,62610944,3000080,162058
video/msvideo,62610944,3000080,162058
video/msvideo,68863894,3300040,162038
video/msvideo,68863894,3300040,162038
video/msvideo,68722656,3297000,161855
video/msvideo,68722656,3297000,161855
video/msvideo,62444850,2999960,161630
video/msvideo,62444850,2999960,161630
video/msvideo,68672280,3299840,161577
video/msvideo,68672280,3299840,161577
video/msvideo,68628834,3300080,161513
video/msvideo,68628834,3300080,161513
video/msvideo,62218060,3000040,161018
video/msvideo,62218060,3000040,161018
video/msvideo,148641216,7200200,160252
video/msvideo,148641216,7200200,160252
video/msvideo,68107964,3300120,160214
video/msvideo,68107964,3300120,160214
video/msvideo,67859324,3300120,159645
video/msvideo,67859324,3300120,159645
video/msvideo,61544302,3000080,159225
video/msvideo,61544302,3000080,159225
video/msvideo,67484672,3300000,158732
video/msvideo,67484672,3300000,158732
video/msvideo,67142276,3299960,157880
video/msvideo,67142276,3299960,157880
video/msvideo,66887098,3300040,157234
video/msvideo,66887098,3300040,157234
video/msvideo,60643462,3000040,156814
video/msvideo,60643462,3000040,156814
video/msvideo,60579384,3000040,156642
video/msvideo,60579384,3000040,156642
video/msvideo,66633400,3300080,156627
video/msvideo,66633400,3300080,156627
video/msvideo,66584978,3300000,156518
video/msvideo,66584978,3300000,156518
video/msvideo,60484350,2999960,156390
video/msvideo,60484350,2999960,156390
video/msvideo,144877552,7190840,156275
video/msvideo,60340366,3000440,155990
video/msvideo,60340366,3000440,155990
video/msvideo,66359694,3300040,155969
video/msvideo,66359694,3300040,155969
video/msvideo,66290288,3300120,155816
video/msvideo,66290288,3300120,155816
video/msvideo,60251610,2999960,155754
video/msvideo,60251610,2999960,155754
video/msvideo,66245286,3300080,155720
video/msvideo,66245286,3300080,155720
video/msvideo,60189516,3000120,155635
video/msvideo,60189516,3000120,155635
video/msvideo,66213752,3300040,155618
video/msvideo,66213752,3300040,155618
video/msvideo,60068282,3000160,155270
video/msvideo,60068282,3000160,155270
video/msvideo,60003766,3000080,155106
video/msvideo,60003766,3000080,155106
video/msvideo,143695556,7200080,154758
video/msvideo,143695556,7200080,154758
video/msvideo,65654246,3300040,154254
video/msvideo,65654246,3300040,154254
video/msvideo,59663068,3000000,154190
video/msvideo,59663068,3000000,154190
video/msvideo,65464166,3299840,153812
video/msvideo,65464166,3299840,153812
video/msvideo,65297768,3300080,153394
video/msvideo,65297768,3300080,153394
video/msvideo,65234118,3300080,153239
video/msvideo,65234118,3300080,153239
video/msvideo,59306610,3000080,153234
video/msvideo,59306610,3000080,153234
video/msvideo,59184736,3000040,152923
video/msvideo,59184736,3000040,152923
video/msvideo,64937532,3300120,152539
video/msvideo,64937532,3300120,152539
video/msvideo,64891184,3300040,152411
video/msvideo,64891184,3300040,152411
video/msvideo,141537270,7200160,152386
video/msvideo,141537270,7200160,152386
video/msvideo,58818026,3000040,151946
video/msvideo,58818026,3000040,151946
video/msvideo,64592906,3300080,151691
video/msvideo,64592906,3300080,151691
video/msvideo,64559972,3300040,151621
video/msvideo,64559972,3300040,151621
video/msvideo,64337078,3300040,151120
video/msvideo,64337078,3300040,151120
video/msvideo,64288674,3300080,150948
video/msvideo,64288674,3300080,150948
video/msvideo,64183006,3300080,150692
video/msvideo,64183006,3300080,150692
video/msvideo,64142196,3300160,150589
video/msvideo,64142196,3300160,150589
video/msvideo,58298826,3000040,150568
video/msvideo,58298826,3000040,150568
video/msvideo,64118570,3300080,150535
video/msvideo,58193394,3000080,150299
video/msvideo,58193394,3000080,150299
video/msvideo,64013132,3300160,150292
video/msvideo,64013132,3300160,150292
video/msvideo,58089098,3000080,149997
video/msvideo,58089098,3000080,149997
video/msvideo,63718172,3299840,149580
video/msvideo,63718172,3299840,149580
video/msvideo,57670294,3000160,148870
video/msvideo,63197358,3300160,148335
video/msvideo,63197358,3300160,148335
video/msvideo,63197664,3300160,148301
video/msvideo,63197664,3300160,148301
video/msvideo,62997200,3300040,147826
video/msvideo,62997200,3300040,147826
video/msvideo,57141598,3000080,147478
video/msvideo,57141598,3000080,147478
video/msvideo,62774094,3300120,147287
video/msvideo,62774094,3300120,147287
video/msvideo,62711292,3300080,147119
video/msvideo,62711292,3300080,147119
video/msvideo,56933392,3000120,146907
video/msvideo,56933392,3000120,146907
video/msvideo,62585508,3300040,146818
video/msvideo,62585508,3300040,146818
video/msvideo,56877526,2999920,146776
video/msvideo,56877526,2999920,146776
video/msvideo,56767798,3000160,146469
video/msvideo,56699654,3000280,146315
video/msvideo,56699654,3000280,146315
video/msvideo,56440892,3000000,145627
video/msvideo,56440892,3000000,145627
video/msvideo,62044276,3300080,145508
video/msvideo,62044276,3300080,145508
video/msvideo,61777682,3300160,144875
video/msvideo,61665930,3300040,144603
video/msvideo,61665930,3300040,144603
video/msvideo,61548698,3300080,144306
video/msvideo,61548698,3300080,144306
video/msvideo,55831880,3000000,143981
video/msvideo,55831880,3000000,143981
video/msvideo,61302412,3300040,143769
video/msvideo,61302412,3300040,143769
video/msvideo,133647920,7200000,143597
video/msvideo,61242742,3300040,143565
video/msvideo,61242742,3300040,143565
video/msvideo,60952850,3299880,142877
video/msvideo,60952850,3299880,142877
video/msvideo,55312802,3000080,142598
video/msvideo,55312802,3000080,142598
video/msvideo,60607346,3300040,142026
video/msvideo,55012556,3000200,141795
video/msvideo,55012556,3000200,141795
video/msvideo,192147776,10500160,141502
video/msvideo,192147776,10500160,141502
video/msvideo,60346084,3300080,141395
video/msvideo,60346084,3300080,141395
video/msvideo,54786178,3000080,141193
video/msvideo,54786178,3000080,141193
video/msvideo,60243992,3300240,141147
video/msvideo,60243992,3300240,141147
video/msvideo,54712342,3000440,140982
video/msvideo,54712342,3000440,140982
video/msvideo,54686912,3000040,140894
video/msvideo,54686912,3000040,140894
video/msvideo,54630344,2999800,140810
video/msvideo,54630344,2999800,140810
video/msvideo,60004196,3300080,140560
video/msvideo,60004196,3300080,140560
video/msvideo,59796832,3300080,140096
video/msvideo,59796832,3300080,140096
video/msvideo,54343872,3000080,140010
video/msvideo,54343872,3000080,140010
video/msvideo,59649078,3300000,139704
video/msvideo,59649078,3300000,139704
video/msvideo,59621460,3300120,139671
video/msvideo,59621460,3300120,139671
video/msvideo,59627056,3300120,139665
video/msvideo,59627056,3300120,139665
video/msvideo,59569044,3300040,139516
video/msvideo,59569044,3300040,139516
video/msvideo,59475060,3300280,139272
video/msvideo,59475060,3300280,139272
video/msvideo,59463180,3300040,139251
video/msvideo,59463180,3300040,139251
video/msvideo,59440246,3300120,139145
video/msvideo,59440246,3300120,139145
video/msvideo,53952532,3000080,138984
video/msvideo,53952532,3000080,138984
video/msvideo,53913218,3000480,138894
video/msvideo,53913218,3000480,138894
video/msvideo,59270392,3299920,138832
video/msvideo,59270392,3299920,138832
video/msvideo,53725096,3000040,138372
video/msvideo,53725096,3000040,138372
video/msvideo,59054008,3300120,138297
video/msvideo,59054008,3300120,138297
video/msvideo,58897402,3300080,137918
video/msvideo,58897402,3300080,137918
video/msvideo,58891570,3300200,137869
video/msvideo,58891570,3300200,137869
video/msvideo,53442596,2999920,137629
video/msvideo,53442596,2999920,137629
video/msvideo,53420566,3000080,137590
video/msvideo,53420566,3000080,137590
video/msvideo,53355294,2999960,137398
video/msvideo,53355294,2999960,137398
video/msvideo,53316094,3000320,137261
video/msvideo,53316094,3000320,137261
video/msvideo,53290990,3000080,137206
video/msvideo,53290990,3000080,137206
video/msvideo,53281324,3000080,137193
video/msvideo,53281324,3000080,137193
video/msvideo,58428138,3300120,136751
video/msvideo,58428138,3300120,136751
video/msvideo,58394000,3300000,136668
video/msvideo,58394000,3300000,136668
video/msvideo,53054618,3000080,136589
video/msvideo,53054618,3000080,136589
video/msvideo,53041838,3000040,136543
video/msvideo,53041838,3000040,136543
video/msvideo,52913660,3000040,136148
video/msvideo,52913660,3000040,136148
video/msvideo,58118590,3300040,135992
video/msvideo,58118590,3300040,135992
video/msvideo,52704256,3000080,135649
video/msvideo,52704256,3000080,135649
video/msvideo,57948332,3300120,135594
video/msvideo,57948332,3300120,135594
video/msvideo,52667418,3000000,135589
video/msvideo,52667418,3000000,135589
video/msvideo,57833560,3300120,135309
video/msvideo,57833560,3300120,135309
video/msvideo,57799766,3300080,135262
video/msvideo,57799766,3300080,135262
video/msvideo,57718388,3300000,135020
video/msvideo,57718388,3300000,135020
video/msvideo,57692026,3300000,134957
video/msvideo,57692026,3300000,134957
video/msvideo,52233726,3000120,134417
video/msvideo,52233726,3000120,134417
video/msvideo,57448686,3300120,134373
video/msvideo,57448686,3300120,134373
video/msvideo,57435660,3300080,134341
video/msvideo,57435660,3300080,134341
video/msvideo,57294132,3300080,134000
video/msvideo,57294132,3300080,134000
video/msvideo,52035352,3000360,133844
video/msvideo,52035352,3000360,133844
video/msvideo,51998824,3000080,133774
video/msvideo,51998824,3000080,133774
video/msvideo,57143684,3300120,133625
video/msvideo,51814208,3000000,133271
video/msvideo,51814208,3000000,133271
video/msvideo,56637612,3300080,132399
video/msvideo,56637612,3300080,132399
video/msvideo,56625846,3300080,132375
video/msvideo,56625846,3300080,132375
video/msvideo,51423328,2999960,132231
video/msvideo,51423328,2999960,132231
video/msvideo,56571076,3300200,132230
video/msvideo,56571076,3300200,132230
video/msvideo,56571638,3300520,132224
video/msvideo,56571638,3300520,132224
video/msvideo,56513916,3300080,132117
video/msvideo,56513916,3300080,132117
video/msvideo,51334798,3000080,131988
video/msvideo,51334798,3000080,131988
video/msvideo,56434968,3300080,131921
video/msvideo,56434968,3300080,131921
video/msvideo,51044016,3000000,131208
video/msvideo,51044016,3000000,131208
video/msvideo,50994418,3000120,131113
video/msvideo,50994418,3000120,131113
video/msvideo,50998208,2999880,131110
video/msvideo,50998208,2999880,131110
video/msvideo,50958874,3000040,130984
video/msvideo,50958874,3000040,130984
video/msvideo,50904920,3000080,130876
video/msvideo,50904920,3000080,130876
video/msvideo,55945012,3300080,130723
video/msvideo,55945012,3300080,130723
video/msvideo,55917166,3300200,130660
video/msvideo,55917166,3300200,130660
video/msvideo,50786864,3000120,130534
video/msvideo,50786864,3000120,130534
video/msvideo,55821208,3300000,130425
video/msvideo,55821208,3300000,130425
video/msvideo,55671938,3300160,130064
video/msvideo,55671938,3300160,130064
video/msvideo,55643484,3299920,130006
video/msvideo,55643484,3299920,130006
video/msvideo,50573844,2999920,129977
video/msvideo,50573844,2999920,129977
video/msvideo,50543694,3000080,129885
video/msvideo,50543694,3000080,129885
video/msvideo,110052434,6600000,128447
video/msvideo,110052434,6600000,128447
video/msvideo,55015548,3300080,128379
video/msvideo,55015548,3300080,128379
video/msvideo,54966328,3300040,128350
video/msvideo,54966328,3300040,128350
video/msvideo,54815450,3300080,127984
video/msvideo,54815450,3300080,127984
video/msvideo,74738150,4500080,127960
video/msvideo,74738150,4500080,127960
video/msvideo,54725728,3300160,127764
video/msvideo,54725728,3300160,127764
